cycle,day,Temp,B_mean,B_sd,CTmin_mean,CTmin_sd,CTmax_mean,CTmax_sd,Topt_mean,Topt_sd,B_CTmin_cov,fitness_mean,fitness_sd
5209,2100,20,31.3262,1.11778,5.68038,1.05974,37.0066,1.42783,26.5645,1.20657,-0.166902,0.362528,0.188361
5210,2110,20,31.3346,1.11214,5.69873,1.07027,37.0333,1.43063,26.5885,1.21303,-0.167805,0.363005,0.187419
5211,2120,20,31.3479,1.10963,5.69972,1.06972,37.0476,1.41225,26.5983,1.19894,-0.190569,0.363618,0.186571
5212,2130,20,31.349,1.10856,5.68402,1.06085,37.0331,1.40363,26.5834,1.18975,-0.19207,0.366604,0.189109
5213,2140,20,31.3364,1.11164,5.70275,1.06263,37.0392,1.40997,26.5937,1.19462,-0.188453,0.368126,0.187483
5214,2150,20,31.3639,1.09323,5.67663,1.04252,37.0406,1.40343,26.5859,1.18733,-0.156188,0.367345,0.186041
5215,2160,20,31.3443,1.09163,5.65022,1.07003,36.9946,1.415,26.5464,1.20485,-0.167203,0.359416,0.189665
5216,2170,20,31.355,1.08954,5.65445,1.0734,37.0095,1.39673,26.5578,1.19199,-0.194211,0.368444,0.186321
5217,2180,20,31.3608,1.09369,5.67046,1.05132,37.0313,1.39097,26.5777,1.18003,-0.183324,0.36636,0.187562
5218,2190,20,31.4012,1.10162,5.69298,1.03945,37.0942,1.38014,26.6271,1.16633,-0.194616,0.365387,0.185972
5219,2200,20,31.3724,1.09581,5.72743,1.05587,37.0998,1.38467,26.6424,1.17601,-0.199166,0.36934,0.185442
5220,2210,20,31.3842,1.10854,5.70423,1.05308,37.0884,1.39083,26.627,1.17737,-0.201708,0.363979,0.188492
5221,2220,20,31.3804,1.11133,5.71098,1.04616,37.0914,1.39572,26.6312,1.17858,-0.190738,0.370149,0.184621
5222,2230,20,31.3947,1.10497,5.70356,1.05693,37.0983,1.3903,26.6334,1.17884,-0.202568,0.363433,0.185315
5223,2240,20,31.3959,1.09522,5.70068,1.03868,37.0965,1.37372,26.6313,1.16238,-0.195639,0.368043,0.184644
5224,2250,20,31.3563,1.10636,5.71749,1.05322,37.0738,1.37505,26.6217,1.16544,-0.221283,0.366369,0.187711
5225,2260,20,31.3251,1.10779,5.73199,1.05021,37.0571,1.36899,26.6154,1.15947,-0.228006,0.369836,0.186822
5226,2270,20,31.3475,1.10043,5.69526,1.07404,37.0427,1.39727,26.5936,1.19038,-0.206068,0.367328,0.185632
5227,2280,20,31.3589,1.08374,5.68617,1.07285,37.045,1.37697,26.5921,1.17758,-0.214737,0.370438,0.18597
5228,2290,20,31.3543,1.08155,5.70144,1.07034,37.0557,1.366,26.6043,1.16872,-0.224709,0.36377,0.185107
5229,2300,20,31.352,1.10606,5.69185,1.06632,37.0439,1.34843,26.5932,1.14862,-0.271076,0.367354,0.188744
5230,2310,20,31.3557,1.1037,5.71005,1.0615,37.0657,1.36915,26.6138,1.16388,-0.235186,0.370993,0.186415
5231,2320,20,31.3729,1.08045,5.74038,1.09099,37.1132,1.36859,26.6556,1.17729,-0.2423,0.367466,0.190243
5232,2330,20,31.3406,1.08248,5.7425,1.08014,37.0831,1.36888,26.6362,1.17377,-0.232313,0.37081,0.186094
5233,2340,20,31.3589,1.09607,5.74613,1.07534,37.105,1.38639,26.6521,1.18316,-0.217809,0.365445,0.185391
5234,2350,20,31.3762,1.07564,5.74837,1.0786,37.1246,1.37628,26.6659,1.18044,-0.213119,0.365623,0.188507
5235,2360,20,31.3099,1.07196,5.77524,1.08172,37.0851,1.37948,26.6485,1.18462,-0.20813,0.365745,0.185708
5236,2370,20,31.2984,1.07264,5.78044,1.0633,37.0789,1.36622,26.6461,1.16857,-0.207312,0.366715,0.187696
5237,2380,20,31.3024,1.05873,5.7816,1.04597,37.084,1.35861,26.6499,1.16023,-0.184575,0.370831,0.18549
5238,2390,20,31.2915,1.07326,5.79153,1.05259,37.083,1.36037,26.6525,1.16064,-0.204612,0.370699,0.18496
5239,2400,20,31.2733,1.08176,5.80442,1.05993,37.0777,1.37126,26.6533,1.16962,-0.206654,0.365884,0.186969
5240,2410,20,31.2814,1.07184,5.79152,1.06036,37.0729,1.37374,26.6458,1.17371,-0.19302,0.360133,0.190258
5241,2420,20,31.2753,1.07279,5.79971,1.06867,37.075,1.3569,26.6499,1.16292,-0.225883,0.365969,0.183983
5242,2430,20,31.2453,1.08279,5.77615,1.03873,37.0215,1.36477,26.6064,1.15795,-0.194408,0.366899,0.187585
5243,2440,20,31.276,1.0651,5.79402,1.05656,37.07,1.36778,26.6447,1.16928,-0.189967,0.364116,0.188371
5244,2450,20,31.2634,1.06317,5.81411,1.04531,37.0775,1.35864,26.6564,1.15916,-0.188555,0.366923,0.185868
5245,2460,20,31.2578,1.05657,5.81089,1.04266,37.0687,1.36238,26.6494,1.16262,-0.173706,0.37189,0.185263
5246,2470,20,31.2437,1.07378,5.80664,1.048,37.0504,1.36819,26.6358,1.16527,-0.18967,0.368956,0.189
5247,2480,20,31.2416,1.06534,5.82393,1.0469,37.0656,1.35208,26.6517,1.15406,-0.201418,0.367245,0.185716
5248,2490,20,31.2577,1.07374,5.818,1.04103,37.0757,1.3429,26.6564,1.14337,-0.216632,0.370166,0.186138
5249,2500,20,31.2904,1.0628,5.81663,1.0522,37.107,1.34702,26.6769,1.15225,-0.2111,0.371773,0.185135
5250,2510,20,31.2979,1.06627,5.84542,1.05538,37.1433,1.36259,26.7107,1.16464,-0.197064,0.370467,0.188389
5251,2520,20,31.2818,1.06931,5.84607,1.05996,37.1279,1.36285,26.7006,1.16561,-0.204797,0.369586,0.185544
5252,2530,20,31.2568,1.0645,5.85149,1.0388,37.1083,1.34716,26.6893,1.14795,-0.198707,0.36754,0.187233
5253,2540,20,31.2713,1.0814,5.84145,1.0373,37.1127,1.35058,26.689,1.14666,-0.210668,0.368218,0.183851
5254,2550,20,31.2606,1.07443,5.84843,1.06048,37.109,1.34525,26.6888,1.151,-0.234661,0.368447,0.18445
5255,2560,20,31.2495,1.08024,5.84544,1.07201,37.095,1.34541,26.6785,1.15347,-0.253,0.367044,0.185397
5256,2570,20,31.2547,1.06193,5.83002,1.07513,37.0847,1.35316,26.6665,1.16421,-0.226283,0.365159,0.188103
5257,2580,20,31.2603,1.05774,5.82464,1.06466,37.085,1.32936,26.6649,1.14339,-0.242556,0.368223,0.188124
5258,2590,20,31.2446,1.07974,5.8391,1.06873,37.0837,1.35269,26.6688,1.15823,-0.239125,0.37052,0.187809
5259,2600,20,31.2462,1.05639,5.79297,1.05983,37.0392,1.34763,26.6238,1.15636,-0.211555,0.370146,0.18512
5260,2610,20,31.2463,1.06706,5.80272,1.04721,37.049,1.3391,26.6336,1.14367,-0.221034,0.3694,0.186127
5261,2620,20,31.2469,1.07901,5.77725,1.07389,37.0242,1.37668,26.6085,1.17864,-0.211134,0.366323,0.187363
5262,2630,20,31.2231,1.06444,5.79833,1.06859,37.0214,1.36833,26.6137,1.17348,-0.201304,0.367617,0.189715
5263,2640,20,31.2365,1.05939,5.80062,1.03458,37.0372,1.33931,26.625,1.14159,-0.199459,0.367135,0.188204
5264,2650,20,31.275,1.08041,5.7668,1.02857,37.0418,1.36066,26.6168,1.15218,-0.186921,0.367299,0.187189
5265,2660,20,31.2832,1.07282,5.75893,1.04213,37.0422,1.35237,26.6144,1.15131,-0.204038,0.364962,0.185086
5266,2670,20,31.2495,1.06697,5.7897,1.05176,37.0392,1.33494,26.6227,1.14184,-0.23128,0.365436,0.189155
5267,2680,20,31.2432,1.05696,5.77567,1.03258,37.0189,1.34674,26.6045,1.1473,-0.184827,0.363833,0.186775
5268,2690,20,31.2614,1.03687,5.79145,1.03581,37.0528,1.33178,26.6324,1.14068,-0.187183,0.368101,0.185718
5269,2700,20,31.2884,1.05195,5.77997,1.03493,37.0684,1.35221,26.6389,1.1533,-0.174606,0.370539,0.1872
5270,2710,20,31.2739,1.04899,5.77933,1.02968,37.0532,1.31601,26.6286,1.12404,-0.214375,0.370732,0.186165
5271,2720,20,31.2629,1.06564,5.77689,1.04274,37.0398,1.34799,26.6188,1.14955,-0.202907,0.370447,0.188403
5272,2730,20,31.2889,1.07292,5.76395,1.02588,37.0528,1.33145,26.6232,1.12997,-0.215418,0.361985,0.188189
5273,2740,20,31.2915,1.05133,5.78103,1.03469,37.0725,1.34009,26.642,1.14388,-0.190021,0.367431,0.187833
5274,2750,20,31.3213,1.07057,5.74516,1.04557,37.0664,1.34693,26.626,1.14856,-0.21256,0.368284,0.186875
5275,2760,20,31.2959,1.07333,5.73962,1.05569,37.0355,1.34809,26.6035,1.15198,-0.224587,0.368703,0.188336
5276,2770,20,31.3181,1.07539,5.74491,1.05717,37.063,1.36155,26.6236,1.16251,-0.210131,0.367736,0.187662
5277,2780,20,31.3141,1.05775,5.71526,1.04515,37.0294,1.32883,26.5913,1.13696,-0.222682,0.366874,0.183263
5278,2790,20,31.2985,1.0713,5.74248,1.03941,37.041,1.36201,26.6082,1.15836,-0.186497,0.367967,0.189197
5279,2800,20,31.3228,1.052,5.73715,1.04365,37.06,1.33177,26.619,1.13997,-0.211151,0.367341,0.184764
5280,2810,20,31.3391,1.05272,5.75105,1.02661,37.0901,1.32789,26.6438,1.13162,-0.199418,0.369112,0.183761
5281,2820,20,31.2914,1.05939,5.72846,1.03498,37.0199,1.34155,26.5894,1.14346,-0.196871,0.3676,0.186985
5282,2830,20,31.3066,1.04874,5.71993,1.03336,37.0265,1.33433,26.591,1.13951,-0.193631,0.368417,0.184602
5283,2840,20,31.3316,1.05674,5.6981,1.04126,37.0297,1.33317,26.5858,1.13936,-0.211793,0.367921,0.187533
5284,2850,20,31.3446,1.06553,5.73604,1.04769,37.0807,1.33855,26.6325,1.1437,-0.220647,0.367966,0.185891
5285,2860,20,31.3575,1.06183,5.73101,1.0599,37.0885,1.33529,26.636,1.14568,-0.233934,0.366383,0.188493
5286,2870,20,31.365,1.06161,5.71672,1.05754,37.0817,1.34182,26.6267,1.15008,-0.22246,0.366818,0.187308
5287,2880,20,31.3379,1.03945,5.68593,1.0317,37.0238,1.3377,26.5779,1.14353,-0.177707,0.362886,0.185015
5288,2890,20,31.339,1.06376,5.69008,1.04184,37.0291,1.33018,26.5828,1.13575,-0.223812,0.368618,0.189256
5289,2900,20,31.3534,1.05632,5.69797,1.03747,37.0514,1.33113,26.6002,1.1367,-0.210123,0.366352,0.189789
5290,2910,20,31.3923,1.04748,5.68632,1.02549,37.0786,1.32333,26.6145,1.1288,-0.198817,0.370148,0.186705
5291,2920,20,31.3556,1.03347,5.70203,1.03451,37.0577,1.3147,26.6058,1.12769,-0.204916,0.369871,0.185506
5292,2930,20,31.3507,1.03861,5.70611,1.02198,37.0568,1.31213,26.6065,1.12081,-0.20073,0.36761,0.185282
5293,2940,20,31.3596,1.04404,5.70165,1.03758,37.0612,1.32857,26.608,1.13726,-0.200751,0.367682,0.186105
5294,2950,20,31.3671,1.04693,5.69892,1.04533,37.0661,1.32437,26.6103,1.13577,-0.21741,0.36916,0.184924
5295,2960,20,31.3795,1.0211,5.70755,1.04853,37.0871,1.31424,26.6272,1.13413,-0.207417,0.365957,0.186733
5296,2970,20,31.3486,1.03041,5.70071,1.01018,37.0493,1.28159,26.5998,1.09508,-0.219856,0.372117,0.185061
5297,2980,20,31.3439,1.01259,5.74613,1.01302,37.0901,1.29931,26.6421,1.11341,-0.181674,0.369777,0.187047
5298,2990,20,31.3326,1.04498,5.75466,1.02144,37.0873,1.31624,26.6431,1.12255,-0.201417,0.364843,0.186343
5299,3000,20,31.2945,1.05657,5.7509,1.0234,37.0454,1.33661,26.6139,1.13668,-0.18858,0.365194,0.190059
5300,3010,20,31.292,1.06548,5.74981,1.01483,37.0418,1.31075,26.6111,1.11194,-0.223523,0.366749,0.187623
5301,3020,20,31.2953,1.0213,5.79043,1.00269,37.0857,1.29269,26.654,1.10334,-0.188701,0.373114,0.183717
5302,3030,20,31.3151,1.02699,5.77398,1.00135,37.0891,1.30041,26.6507,1.1078,-0.183175,0.370763,0.185465
5303,3040,20,31.2945,1.03515,5.75749,1.0013,37.052,1.29802,26.6205,1.10423,-0.194646,0.360101,0.187907
5304,3050,20,31.3085,1.05897,5.7513,1.012,37.0598,1.31893,26.6237,1.11888,-0.203006,0.370899,0.18673
5305,3060,20,31.3208,1.03351,5.75232,1.0265,37.0731,1.30565,26.6329,1.11819,-0.208558,0.370488,0.186755
5306,3070,20,31.3158,1.04924,5.76594,1.02277,37.0817,1.32241,26.6431,1.12689,-0.199087,0.372798,0.186429
5307,3080,20,31.2898,1.06959,5.76346,1.02863,37.0533,1.31741,26.6233,1.12049,-0.23327,0.367121,0.188695
5308,3090,20,31.283,1.01979,5.78413,1.0274,37.0671,1.28698,26.6395,1.10678,-0.219598,0.370543,0.186472
5309,3100,20,31.2587,1.04408,5.80042,1.03756,37.0591,1.30488,26.6396,1.11881,-0.231962,0.363191,0.186579
5310,3110,20,31.2896,1.0574,5.79914,1.01246,37.0887,1.30516,26.6589,1.10854,-0.219852,0.369779,0.185006
5311,3120,20,31.2946,1.06727,5.79287,1.03278,37.0875,1.31664,26.656,1.12165,-0.236081,0.367628,0.18645
5312,3130,20,31.2855,1.05367,5.80748,1.01875,37.093,1.31283,26.6645,1.11725,-0.212273,0.370102,0.183262
5313,3140,20,31.2841,1.04668,5.81275,1.01013,37.0968,1.29437,26.6688,1.10163,-0.220259,0.370463,0.183724
5314,3150,20,31.2916,1.04047,5.82044,1.01164,37.1121,1.30768,26.6815,1.11382,-0.197984,0.368898,0.185038
5315,3160,20,31.2986,1.06654,5.80596,1.01954,37.1046,1.32258,26.6717,1.12243,-0.213881,0.372682,0.183126
5316,3170,20,31.2857,1.05504,5.80746,1.00308,37.0932,1.3063,26.6646,1.10709,-0.206436,0.368971,0.185011
5317,3180,20,31.3003,1.04696,5.79787,1.01606,37.0981,1.30609,26.6647,1.11256,-0.211314,0.369098,0.186277
5318,3190,20,31.3006,1.05723,5.83335,1.01483,37.1339,1.2958,26.7004,1.10196,-0.234252,0.36847,0.185935
5319,3200,20,31.2566,1.06688,5.86638,1.03208,37.123,1.31324,26.7041,1.11886,-0.239411,0.368078,0.187872
5320,3210,20,31.2622,1.07005,5.85557,1.0174,37.1178,1.31448,26.697,1.11467,-0.226133,0.369428,0.186146
5321,3220,20,31.3011,1.06394,5.83157,1.02088,37.1326,1.31606,26.6989,1.11827,-0.221079,0.374069,0.186214
5322,3230,20,31.3232,1.05538,5.78304,1.02468,37.1063,1.30895,26.6652,1.11567,-0.225219,0.37276,0.186339
5323,3240,20,31.3135,1.03907,5.79017,1.00808,37.1037,1.30406,26.6659,1.1102,-0.197648,0.367075,0.185424
5324,3250,20,31.3275,1.06536,5.77085,1.00889,37.0984,1.31382,26.6559,1.11258,-0.213359,0.370654,0.187784
5325,3260,20,31.3349,1.04553,5.80285,1.01784,37.1378,1.29144,26.6928,1.10195,-0.23066,0.368131,0.185561
5326,3270,20,31.3595,1.04347,5.76542,1.01121,37.1249,1.29065,26.6718,1.09973,-0.222796,0.376275,0.184848
5327,3280,20,31.3205,1.0573,5.78576,0.995638,37.1062,1.29732,26.6661,1.09728,-0.213077,0.373354,0.185828
5328,3290,20,31.3279,1.05929,5.76956,1.01678,37.0975,1.30198,26.6548,1.10696,-0.230392,0.365927,0.187771
5329,3300,20,31.3429,1.04903,5.80439,1.02432,37.1473,1.32511,26.6996,1.12952,-0.196891,0.368441,0.185765
5330,3310,20,31.3635,1.05727,5.78479,1.01127,37.1483,1.30886,26.6938,1.11111,-0.213689,0.372595,0.184802
5331,3320,20,31.3414,1.06102,5.80166,1.00334,37.143,1.3153,26.6959,1.11299,-0.201223,0.36829,0.187215
5332,3330,20,31.3548,1.04553,5.80458,1.00032,37.1594,1.29714,26.7078,1.10107,-0.205593,0.370522,0.187369
5333,3340,20,31.3275,1.05605,5.82804,0.982771,37.1555,1.2862,26.713,1.08489,-0.213382,0.371707,0.185747
5334,3350,20,31.333,1.04789,5.83389,1.01481,37.1669,1.31182,26.7225,1.11647,-0.203523,0.369122,0.185875
5335,3360,20,31.3213,1.04979,5.82926,1.01652,37.1505,1.30255,26.7101,1.10934,-0.219367,0.370313,0.185005
5336,3370,20,31.3522,1.06034,5.80445,1.00296,37.1567,1.30602,26.7059,1.10571,-0.212272,0.368243,0.185623
5337,3380,20,31.3183,1.05679,5.81528,0.991418,37.1336,1.30466,26.6941,1.10191,-0.198787,0.365975,0.185988
5338,3390,20,31.312,1.04017,5.81981,1.01359,37.1318,1.29134,26.6945,1.10169,-0.220886,0.368402,0.184107
5339,3400,20,31.3298,1.0401,5.84659,1.01469,37.1764,1.28343,26.7331,1.09587,-0.232106,0.368737,0.185997
5340,3410,20,31.3552,1.0505,5.8057,0.999104,37.1609,1.30314,26.7092,1.10437,-0.201789,0.373978,0.185775
5341,3420,20,31.3609,1.04463,5.83376,1.00617,37.1947,1.29082,26.741,1.09808,-0.218701,0.366712,0.188373
5342,3430,20,31.3457,1.02173,5.82704,1.01663,37.1728,1.29369,26.7242,1.10828,-0.201906,0.371741,0.18657
5343,3440,20,31.3437,1.0557,5.84967,1.0163,37.1934,1.31081,26.7455,1.1145,-0.21457,0.36667,0.1854
5344,3450,20,31.3545,1.0418,5.85563,0.99229,37.2101,1.28259,26.7586,1.08799,-0.212465,0.371648,0.184116
5345,3460,20,31.3529,1.05997,5.81963,1.00212,37.1725,1.31904,26.7215,1.11579,-0.193951,0.371456,0.186485
5346,3470,20,31.3115,1.04445,5.8318,1.01563,37.1433,1.31746,26.7061,1.12185,-0.193346,0.369641,0.186235
5347,3480,20,31.338,1.04675,5.81477,1.00506,37.1528,1.30125,26.7068,1.10547,-0.206302,0.366467,0.185194
5348,3490,20,31.3431,1.05351,5.80772,1.00702,37.1509,1.32504,26.7031,1.12334,-0.184126,0.376274,0.184574
5349,3500,20,31.3267,1.04342,5.82172,1.01289,37.1484,1.31973,26.7062,1.12302,-0.186492,0.367841,0.187133
5350,3510,20,31.3459,1.05424,5.81087,1.01423,37.1567,1.30466,26.7081,1.10935,-0.218972,0.36983,0.184765
5351,3520,20,31.3075,1.04221,5.8086,0.994309,37.1161,1.30196,26.6803,1.10373,-0.189887,0.370644,0.185585
5352,3530,20,31.3302,1.04727,5.80328,0.993305,37.1334,1.28875,26.6901,1.09198,-0.211269,0.368978,0.184204
5353,3540,20,31.3175,1.03412,5.79379,0.998057,37.1113,1.30817,26.6721,1.11143,-0.177096,0.369633,0.184398
5354,3550,20,31.3313,1.05125,5.80736,0.999008,37.1387,1.31963,26.6949,1.11716,-0.180863,0.368666,0.185108
5355,3560,20,31.3142,1.04482,5.82785,0.993762,37.142,1.30281,26.704,1.1037,-0.190947,0.369872,0.187285
5356,3570,20,31.2953,1.04036,5.8397,0.991378,37.1351,1.30065,26.7033,1.10222,-0.186746,0.366313,0.188928
5357,3580,20,31.2823,1.03725,5.84541,0.993696,37.1277,1.28727,26.7003,1.09305,-0.203126,0.367009,0.185426
5358,3590,20,31.3226,1.02531,5.83719,1.00728,37.1598,1.30413,26.7189,1.11285,-0.182556,0.373459,0.186134
5359,3600,20,31.3342,1.04731,5.82308,0.991691,37.1573,1.29831,26.7125,1.099,-0.197352,0.369857,0.181023
5360,3610,20,31.3517,1.03003,5.80106,1.01584,37.1527,1.30721,26.7022,1.11687,-0.192052,0.368305,0.187726
5361,3620,20,31.3336,1.02754,5.82729,0.991314,37.1609,1.29456,26.7164,1.10008,-0.181335,0.366692,0.185098
5362,3630,20,31.3307,1.03432,5.85268,1.00958,37.1834,1.29761,26.7398,1.10659,-0.202637,0.374301,0.183146
5363,3640,20,31.3181,1.02292,5.85064,1.0005,37.1688,1.27962,26.7294,1.09213,-0.204969,0.370948,0.184256
5364,3650,20,31.3157,1.02276,5.85903,0.994415,37.1747,1.30894,26.7362,1.11328,-0.160785,0.372266,0.184766
5365,3660,20,31.3494,1.03749,5.86439,0.982745,37.2138,1.3115,26.764,1.10879,-0.161072,0.370509,0.187169
5366,3670,20,31.3364,1.04031,5.84093,0.990623,37.1773,1.30069,26.7319,1.10203,-0.185893,0.366326,0.185115
5367,3680,20,31.3386,1.03229,5.84071,1.00045,37.1793,1.29979,26.7331,1.10595,-0.188542,0.365643,0.187639
5368,3690,20,31.3338,1.02532,5.83826,0.981759,37.1721,1.27564,26.7275,1.08282,-0.193942,0.3714,0.183758
5369,3700,20,31.3448,1.02859,5.79562,1.00179,37.1405,1.30193,26.6922,1.1088,-0.183269,0.370363,0.18725
5370,3710,20,31.3521,1.03231,5.82754,1.00172,37.1796,1.30278,26.7289,1.10867,-0.185945,0.369385,0.185583
5371,3720,20,31.3644,1.01961,5.8184,1.00185,37.1828,1.29304,26.728,1.10371,-0.185676,0.378221,0.18491
5372,3730,20,31.3916,1.02377,5.79731,1.01408,37.1889,1.30653,26.725,1.11709,-0.184715,0.374152,0.183648
5373,3740,20,31.372,1.02585,5.79928,0.974294,37.1713,1.28583,26.7139,1.08848,-0.174129,0.376296,0.185277
5374,3750,20,31.3365,1.04898,5.8232,1.00359,37.1597,1.33215,26.7142,1.12885,-0.166462,0.365255,0.186471
5375,3760,20,31.3847,1.03982,5.84005,0.988204,37.2247,1.29674,26.7632,1.0983,-0.188118,0.37386,0.186692
5376,3770,20,31.3633,1.04425,5.81177,0.983576,37.175,1.29377,26.7206,1.09364,-0.192022,0.37074,0.18769
5377,3780,20,31.3668,1.03284,5.79421,0.986867,37.161,1.30027,26.7054,1.10214,-0.174978,0.368142,0.185416
5378,3790,20,31.3598,1.00537,5.81279,0.989832,37.1726,1.29828,26.7193,1.10709,-0.152507,0.368994,0.188456
5379,3800,20,31.3413,1.0171,5.81215,1.00551,37.1534,1.27627,26.7063,1.09226,-0.20834,0.372055,0.185821
5380,3810,20,31.3686,1.0133,5.80047,0.984271,37.1691,1.28923,26.7129,1.09673,-0.166733,0.371369,0.185092
5381,3820,20,31.3532,1.00606,5.81141,0.980649,37.1646,1.28438,26.7135,1.09334,-0.162093,0.367284,0.184292
5382,3830,20,31.364,1.00869,5.80394,0.983357,37.1679,1.28559,26.7132,1.09456,-0.165852,0.368131,0.18474
5383,3840,20,31.3409,1.01754,5.83787,0.996597,37.1788,1.29077,26.7318,1.10078,-0.181249,0.371272,0.183574
5384,3850,20,31.364,1.0108,5.8163,0.98018,37.1803,1.2868,26.7256,1.09412,-0.163309,0.369252,0.189078
5385,3860,20,31.3486,1.01353,5.81714,0.994668,37.1657,1.27137,26.7162,1.08586,-0.200111,0.372938,0.184109
5386,3870,20,31.3696,1.00857,5.84386,1.00161,37.2135,1.28779,26.7569,1.1018,-0.181022,0.369407,0.183743
5387,3880,20,31.3714,1.0343,5.84215,0.997662,37.2135,1.30508,26.7564,1.10884,-0.18094,0.3662,0.185738
5388,3890,20,31.3795,1.00491,5.81721,1.00068,37.1967,1.29427,26.7368,1.10731,-0.168025,0.368345,0.187134
5389,3900,20,31.3754,1.02589,5.77974,1.00588,37.1551,1.28607,26.6967,1.0982,-0.205131,0.366923,0.184935
5390,3910,20,31.3434,1.03838,5.80205,0.996498,37.1455,1.30058,26.6977,1.10411,-0.189867,0.369703,0.18688
5391,3920,20,31.3408,0.992397,5.79398,0.986346,37.1348,1.25803,26.6878,1.07728,-0.187541,0.366978,0.188042
5392,3930,20,31.3275,1.02277,5.79446,1.00219,37.1219,1.28843,26.6794,1.09956,-0.195195,0.370957,0.183006
5393,3940,20,31.3472,1.0333,5.80954,0.999428,37.1567,1.29268,26.7077,1.09987,-0.197767,0.369513,0.186209
5394,3950,20,31.3683,1.00149,5.79167,0.991526,37.16,1.29035,26.7039,1.10219,-0.160546,0.368151,0.186169
5395,3960,20,31.3501,1.01127,5.79395,1.00048,37.1441,1.29979,26.694,1.11027,-0.167085,0.366395,0.185743
5396,3970,20,31.366,1.00163,5.79529,1.01928,37.1613,1.29091,26.7059,1.11101,-0.187872,0.368002,0.184894
5397,3980,20,31.3632,1.02169,5.78632,1.00823,37.1495,1.30209,26.6951,1.11228,-0.182467,0.371421,0.183382
5398,3990,20,31.3829,1.00938,5.77988,0.983977,37.1628,1.26749,26.7018,1.08044,-0.190264,0.37492,0.185103
5399,4000,20,31.3547,0.999774,5.77007,0.984201,37.1248,1.2727,26.6732,1.08655,-0.17422,0.37183,0.184913
5400,4010,20,31.3421,1.03497,5.78898,1.00623,37.1311,1.29922,26.6837,1.10669,-0.197855,0.370199,0.185983
5401,4020,20,31.3419,1.02461,5.81015,0.992986,37.152,1.2959,26.7047,1.10225,-0.178247,0.366118,0.186517
5402,4030,20,31.3633,1.01025,5.7925,0.986348,37.1558,1.26642,26.7013,1.08014,-0.194832,0.373179,0.184732
5403,4040,20,31.3779,0.999503,5.77563,0.986165,37.1535,1.27919,26.6942,1.09227,-0.167606,0.36961,0.184459
5404,4050,20,31.3554,1.01434,5.76911,0.989619,37.1245,1.26434,26.6727,1.07866,-0.204836,0.370276,0.187238
5405,4060,20,31.348,1.0156,5.77643,0.987114,37.1244,1.29131,26.6751,1.09875,-0.169174,0.372849,0.186487
5406,4070,20,31.34,1.01091,5.78738,0.996283,37.1274,1.29321,26.6807,1.10394,-0.171067,0.368177,0.186396
5407,4080,20,31.3344,1.01819,5.82593,0.998165,37.1604,1.28102,26.7156,1.0935,-0.196019,0.367394,0.184791
5408,4090,20,31.3203,1.00945,5.81149,0.983294,37.1318,1.24941,26.6917,1.06608,-0.212411,0.368953,0.186553
5409,4100,20,31.3474,1.01729,5.80725,0.981799,37.1546,1.26024,26.7055,1.07244,-0.205305,0.369247,0.182966
5410,4110,20,31.3322,1.02901,5.81665,1.00287,37.1488,1.28678,26.7047,1.09719,-0.204405,0.373421,0.184764
5411,4120,20,31.3485,0.997936,5.79908,0.979924,37.1476,1.23578,26.6981,1.05683,-0.214483,0.371257,0.183722
5412,4130,20,31.3458,1.02533,5.78031,0.990424,37.1261,1.26338,26.6775,1.07584,-0.218055,0.371907,0.184522
5413,4140,20,31.3371,1.00427,5.77416,0.99732,37.1113,1.25772,26.6656,1.07796,-0.210675,0.371302,0.185172
5414,4150,20,31.3219,1.00216,5.78911,0.98255,37.111,1.25046,26.6704,1.0682,-0.203035,0.369278,0.18423
5415,4160,20,31.3311,1.01727,5.80674,0.984972,37.1378,1.26433,26.6941,1.07662,-0.203239,0.367435,0.188819
5416,4170,20,31.3237,1.00113,5.81826,0.980202,37.142,1.25283,26.7007,1.06955,-0.196731,0.369853,0.186724
5417,4180,20,31.3417,1.01454,5.77626,0.978198,37.118,1.27064,26.6707,1.08009,-0.18581,0.363319,0.187427
5418,4190,20,31.3447,1.01135,5.77103,0.992036,37.1157,1.26354,26.6675,1.0794,-0.205216,0.376195,0.183198
5419,4200,20,31.3428,1.01181,5.79381,0.981772,37.1366,1.25866,26.689,1.07235,-0.201705,0.372471,0.187154
5420,4210,20,31.3527,1.01436,5.79945,0.995763,37.1521,1.27089,26.7012,1.08565,-0.202653,0.372367,0.184864
5421,4220,20,31.3718,1.00797,5.7796,0.97767,37.1514,1.24674,26.6941,1.06258,-0.208738,0.369841,0.187594
5422,4230,20,31.3487,1.01323,5.76799,0.971085,37.1167,1.26822,26.6672,1.07632,-0.180625,0.372106,0.185065
5423,4240,20,31.3504,1.02014,5.81344,0.973113,37.1639,1.24299,26.7137,1.05565,-0.221311,0.370342,0.183744
5424,4250,20,31.3754,1.01228,5.81121,0.986728,37.1866,1.26597,26.7281,1.07948,-0.197833,0.371236,0.187104
5425,4260,20,31.3471,1.00336,5.8327,0.985773,37.1798,1.26352,26.7308,1.07913,-0.191003,0.371535,0.184081
5426,4270,20,31.3608,1.01814,5.82555,0.985704,37.1863,1.25879,26.7327,1.07233,-0.211833,0.375549,0.181471
