cycle, B, CTmin
19958, 31.9477, 5.25152
19958, 31.1411, 4.90117
19958, 31.5768, 3.95237
19958, 30.8324, 5.53951
19958, 32.5443, 5.10474
19958, 30.341, 4.87784
19959, 31.7556, 7.2907
19959, 31.8033, 5.71017
19959, 31.5236, 6.25319
19959, 30.6388, 5.63087
19959, 30.3321, 4.52803
19959, 31.9105, 7.02273
19959, 30.4803, 5.19085
19959, 31.7248, 4.92274
19959, 31.4954, 5.83117
19959, 32.1031, 5.3825
19959, 33.0219, 5.9578
19959, 30.9991, 5.41191
19959, 31.7045, 6.41214
19959, 31.4729, 5.7136
19959, 32.7365, 6.3487
19959, 30.965, 5.35699
19959, 30.3278, 5.34383
19959, 32.9358, 5.12253
19959, 32.0793, 4.66608
19959, 32.1135, 5.16526
19959, 31.497, 5.07951
19959, 33.617, 5.13316
19959, 33.2764, 4.29348
19959, 31.3997, 6.25241
19959, 31.8393, 6.73361
19959, 31.4707, 6.7075
19959, 30.3013, 6.23541
19959, 32.1481, 5.27789
19959, 31.9527, 5.57799
19959, 31.993, 5.93331
19959, 31.2711, 5.06989
19959, 33.0974, 4.75595
19959, 30.5316, 5.46812
19959, 32.2681, 5.05949
19959, 32.7867, 6.76841
19959, 31.1066, 5.97918
19959, 30.8732, 5.39017
19959, 32.2011, 6.48623
19959, 32.401, 5.73907
19959, 31.9416, 6.99921
19959, 30.8965, 5.90371
19959, 31.7418, 6.02435
19959, 32.2901, 6.33785
19959, 32.9076, 5.87374
19959, 31.7303, 5.466
19959, 30.4734, 5.25968
19959, 31.7925, 5.95529
19959, 31.3751, 5.23912
19959, 31.8459, 6.33461
19959, 31.8328, 3.3484
19959, 30.2039, 5.42388
19959, 32.7111, 4.31242
19959, 31.2596, 5.11656
19959, 32.147, 5.28165
19959, 31.2901, 6.29222
19959, 31.5284, 4.69186
19959, 30.6302, 4.54825
19959, 31.6043, 5.53201
19959, 29.9424, 6.32995
19959, 32.0443, 6.52728
19959, 31.4556, 4.37281
19959, 32.4542, 5.5952
19959, 31.2159, 6.00833
19959, 31.7443, 5.98426
19959, 32.9237, 4.50129
19959, 31.2612, 6.23302
19959, 30.9548, 5.99814
19959, 29.3568, 5.7668
19959, 30.4144, 5.93061
19959, 30.6866, 5.11788
19959, 30.8852, 6.23832
19959, 31.355, 6.33032
19959, 31.2979, 5.20432
19959, 32.223, 5.35978
19959, 30.7722, 4.60199
19959, 32.5658, 5.85415
19959, 31.0921, 6.67114
19959, 31.4053, 5.96461
19959, 32.061, 5.80684
19959, 32.8011, 6.6554
19959, 32.3399, 4.96859
19959, 31.9001, 5.52359
19959, 30.8094, 5.9744
19959, 32.5112, 5.96741
19959, 31.6364, 3.62954
19959, 31.7561, 5.93748
19959, 30.2733, 6.1345
19959, 31.1155, 3.88318
19959, 31.6168, 5.50574
19959, 30.4199, 5.2001
19959, 32.2904, 6.39195
19959, 31.9581, 5.69985
19959, 31.6693, 6.05406
19959, 31.2202, 5.82627
19959, 31.67, 7.03309
19959, 31.1183, 6.43998
19959, 31.8104, 5.01965
19959, 31.7436, 5.62775
19959, 30.5894, 6.90246
19959, 32.3351, 6.10046
19960, 32.4586, 6.35532
19960, 31.7627, 5.47571
19960, 32.4954, 5.32212
19960, 31.7136, 5.19672
19960, 32.09, 5.09913
19960, 32.1596, 5.30932
19960, 30.8338, 6.25612
19960, 30.7845, 5.92948
19960, 30.9416, 6.63585
19960, 31.0402, 6.30277
19960, 31.98, 6.28274
19960, 31.0431, 6.52189
19960, 31.6696, 5.71345
19960, 31.4268, 4.60396
19960, 30.9832, 5.749
19960, 30.9787, 5.91986
19960, 31.2738, 4.99721
19960, 31.9086, 5.38187
19960, 30.6046, 6.27534
19960, 31.0115, 6.00731
19960, 32.5699, 6.70725
19960, 31.324, 5.8065
19960, 31.6355, 6.00681
19960, 31.741, 6.04496
19960, 31.5952, 6.64211
19960, 31.9846, 5.19754
19960, 30.3877, 5.69571
19960, 31.7113, 5.20498
19960, 31.2567, 5.55972
19960, 30.5768, 5.28899
19960, 32.7949, 5.42429
19960, 31.4911, 6.01841
19960, 32.9028, 5.57688
19960, 31.6979, 6.46331
19960, 33.1518, 5.4895
19960, 30.5401, 5.79548
19960, 31.8813, 5.89099
19960, 29.6846, 5.11864
19960, 30.3629, 7.80206
19960, 32.083, 6.21811
19960, 32.0714, 5.32134
19960, 32.5043, 5.46832
19960, 31.8464, 6.26724
19960, 32.2629, 5.38237
19960, 32.0574, 5.80306
19960, 31.6631, 6.27676
19960, 31.8193, 3.71786
19960, 33.6641, 8.61422
19960, 32.2528, 4.17766
19960, 32.7201, 5.25002
19960, 33.0261, 5.72685
19960, 31.0827, 5.9745
19960, 32.4936, 4.95922
19960, 30.7848, 5.32113
19960, 33.1852, 5.86124
19960, 33.2391, 6.95687
19960, 31.3336, 5.63361
19960, 32.6513, 4.95761
19960, 32.7364, 5.92965
19960, 30.1441, 6.43436
19960, 31.9734, 5.1151
19960, 31.6523, 5.52602
19960, 32.7968, 6.20402
19960, 32.2075, 5.71039
19960, 30.6221, 5.00271
19960, 33.804, 4.86342
19960, 31.3417, 5.03116
19960, 32.6072, 5.46495
19960, 30.5882, 6.40922
19960, 31.1973, 6.08428
19960, 30.6457, 5.69347
19960, 32.2034, 5.88326
19960, 33.015, 5.23144
19960, 31.4997, 5.31346
19960, 31.871, 4.75288
19960, 30.6937, 6.28297
19960, 30.5801, 6.60877
19960, 30.8189, 5.23559
19960, 30.0158, 6.36537
19960, 31.357, 6.75625
19960, 30.8216, 6.0052
19960, 32.8398, 5.56842
19960, 30.1817, 5.20604
19960, 31.9029, 4.90741
19960, 31.3935, 5.55554
19960, 32.6024, 6.26176
19960, 30.6988, 6.50368
19960, 31.3961, 5.73684
19960, 31.5235, 5.54614
19960, 31.7273, 5.71889
19960, 32.2465, 5.10481
19960, 30.849, 4.78875
19960, 32.585, 5.69223
19960, 31.5118, 6.40831
19960, 33.0521, 6.26082
19960, 31.5775, 4.41802
19960, 31.9991, 3.51768
19960, 31.4388, 5.52617
19960, 31.3667, 5.9707
19960, 32.1215, 5.00302
19961, 31.824, 5.81485
19961, 32.0464, 5.63592
19961, 30.5826, 5.75925
19961, 31.2159, 6.28724
19961, 30.678, 4.15755
19961, 32.0468, 6.7382
19961, 30.9608, 6.71095
19961, 32.7103, 6.58345
19961, 32.0391, 5.07066
19961, 32.0775, 5.26144
19961, 30.2929, 5.77248
19961, 31.855, 5.38953
19961, 30.6541, 5.37042
19961, 29.5649, 6.59581
19961, 30.4167, 5.52589
19961, 30.7186, 6.2193
19961, 31.8133, 6.74146
19961, 32.2646, 5.39691
19961, 30.5245, 6.18429
19961, 33.0209, 5.10177
19961, 30.7289, 6.11282
19961, 32.8218, 5.65502
19961, 30.6035, 5.86982
19961, 32.1818, 5.57048
19961, 31.1612, 5.53982
19961, 31.9735, 3.95873
19961, 31.2582, 4.12025
19961, 32.9926, 5.45546
19961, 30.6699, 7.28434
19961, 32.1405, 4.81014
19961, 31.2673, 5.49923
19961, 32.0301, 6.43149
19961, 30.9005, 6.803
19961, 31.4402, 6.51535
19961, 31.4368, 6.2246
19961, 31.8762, 5.87629
19961, 31.9592, 4.58447
19961, 30.7921, 6.007
19961, 31.5443, 5.75753
19961, 32.26, 6.48421
19961, 31.2108, 5.52301
19961, 32.1449, 4.54028
19961, 31.6024, 6.07175
19961, 31.1847, 5.56357
19961, 32.069, 4.82482
19961, 31.3799, 5.84247
19961, 31.5833, 5.44037
19961, 32.4546, 6.32539
19961, 31.6726, 7.53751
19961, 31.3842, 5.5646
19961, 32.5261, 5.40367
19961, 32.9442, 5.80183
19961, 31.9959, 3.5697
19961, 31.1175, 4.23571
19961, 31.4539, 5.93012
19961, 32.7119, 5.33185
19961, 32.2162, 5.20685
19961, 31.635, 5.61957
19961, 30.6495, 4.11033
19961, 32.5085, 5.59364
19961, 31.8492, 5.24589
19961, 30.9846, 4.58791
19961, 32.2884, 5.25839
19961, 30.8716, 4.82151
19961, 32.0408, 5.34837
19961, 31.1863, 6.24924
19961, 31.2714, 5.5179
19961, 31.2369, 5.29562
19961, 33.0221, 5.58474
19961, 32.2095, 4.42539
19961, 31.5338, 4.92934
19961, 31.0625, 6.64267
19961, 32.0594, 6.12672
19961, 32.1083, 6.63726
19961, 31.9488, 4.16822
19961, 31.4997, 4.8858
19961, 31.0685, 5.64726
19961, 31.276, 5.93642
19961, 32.0623, 6.26501
19961, 31.3369, 5.55464
19961, 30.9034, 5.49656
19961, 29.8186, 6.19362
19961, 31.3974, 4.73537
19961, 31.2438, 5.47735
19961, 31.5813, 5.49744
19961, 32.0435, 5.2314
19961, 33.2641, 6.04555
19961, 30.3466, 5.05698
19961, 32.2458, 6.19038
19961, 30.7086, 7.63222
19961, 33.0896, 7.1708
19961, 31.733, 5.64787
19961, 31.6449, 4.51353
19961, 31.7539, 5.04123
19961, 31.9888, 5.24703
19961, 31.967, 5.80842
19961, 31.6892, 5.31204
19961, 31.3646, 6.67403
19961, 31.7735, 5.39574
19961, 30.861, 7.2969
19962, 32.0394, 5.06257
19962, 32.214, 5.42849
19962, 31.4958, 5.48532
19962, 31.676, 7.55917
19962, 31.8989, 4.70829
19962, 31.1921, 6.13767
19962, 31.3061, 5.50789
19962, 30.2982, 5.58261
19962, 31.397, 6.60921
19962, 31.2997, 5.5729
19962, 32.8018, 5.98251
19962, 32.5303, 6.24005
19962, 32.8302, 5.64508
19962, 31.8215, 6.81894
19962, 30.3995, 4.57446
19962, 30.7918, 5.93239
19962, 30.9566, 6.34338
19962, 31.5654, 4.50989
19962, 33.4615, 6.19767
19962, 31.6252, 5.82501
19962, 31.9588, 5.91851
19962, 31.7468, 6.25405
19962, 30.6714, 4.71565
19962, 31.3229, 6.51151
19962, 30.9388, 4.98536
19962, 30.4115, 5.66312
19962, 31.6393, 6.74486
19962, 32.9803, 5.76491
19962, 30.7129, 5.24378
19962, 31.7304, 4.5274
19962, 32.6944, 5.53568
19962, 32.3151, 5.01831
19962, 32.3279, 5.92539
19962, 32.2377, 4.85499
19962, 32.013, 6.13464
19962, 32.8715, 5.51029
19962, 31.9498, 5.64825
19962, 30.6573, 6.03223
19962, 31.4544, 5.13946
19962, 31.1975, 3.43542
19962, 30.1757, 4.6932
19962, 30.2291, 6.03459
19962, 31.4794, 5.3572
19962, 32.5612, 5.6593
19962, 30.9304, 6.15845
19962, 32.4114, 4.98448
19962, 31.3362, 5.50421
19962, 32.5302, 5.16738
19962, 31.0021, 6.79568
19962, 30.7914, 6.55703
19962, 32.5484, 5.63851
19962, 33.0371, 5.07635
19962, 32.0301, 5.89614
19962, 31.8466, 6.34569
19962, 30.54, 6.01024
19962, 30.649, 5.15078
19962, 32.6942, 5.57363
19962, 32.593, 6.08731
19962, 31.5438, 5.78461
19962, 32.511, 5.01608
19962, 31.8969, 6.20392
19962, 31.3036, 3.30935
19962, 33.1879, 4.78016
19962, 31.2321, 6.22202
19962, 32.2779, 5.90876
19962, 31.5556, 6.00336
19962, 31.5215, 4.52587
19962, 32.4906, 5.48888
19962, 30.2943, 6.24597
19962, 30.8322, 4.80977
19962, 30.8348, 5.82243
19962, 31.2217, 5.39501
19962, 32.0554, 4.83829
19962, 33.2177, 4.8963
19962, 31.5453, 5.13416
19962, 32.4588, 6.47385
19962, 31.2433, 4.86959
19962, 31.0948, 4.99504
19962, 32.5157, 4.8048
19962, 31.3335, 6.52457
19962, 31.3508, 6.28508
19962, 31.5222, 5.33464
19962, 31.7292, 5.34807
19962, 31.5522, 6.4242
19962, 31.8081, 6.49705
19962, 31.7898, 5.467
19962, 31.3934, 5.98556
19962, 32.0235, 7.20084
19962, 34.0783, 3.05102
19962, 30.6014, 5.12378
19962, 32.3992, 5.83707
19962, 31.9284, 5.85741
19962, 33.778, 6.27576
19962, 31.3326, 6.1953
19962, 31.4554, 4.57752
19962, 32.623, 5.77057
19962, 32.0862, 6.88266
19962, 31.09, 7.16988
19962, 31.7098, 5.28816
19962, 32.3838, 5.41996
19963, 30.6806, 5.41568
19963, 31.1273, 5.6613
19963, 31.2319, 4.60633
19963, 32.3118, 6.24522
19963, 32.8217, 4.54656
19963, 31.2182, 5.65642
19963, 31.5401, 4.89564
19963, 31.6611, 6.02933
19963, 32.4047, 3.26091
19963, 31.1823, 5.57271
19963, 32.7939, 5.37089
19963, 29.8617, 5.61628
19963, 32.171, 6.33412
19963, 33.4882, 5.46644
19963, 33.0873, 5.94571
19963, 31.8598, 4.88545
19963, 31.6776, 6.60401
19963, 31.6377, 6.25619
19963, 30.8016, 7.16075
19963, 32.7257, 5.77951
19963, 31.5142, 6.28355
19963, 32.6315, 3.24816
19963, 31.2629, 4.68309
19963, 31.933, 5.13023
19963, 31.8466, 6.01044
19963, 31.6747, 3.73046
19963, 31.9171, 4.75372
19963, 31.6483, 5.54371
19963, 31.8332, 5.05465
19963, 31.4587, 5.59057
19963, 30.3767, 6.49452
19963, 31.1033, 5.15068
19963, 31.8879, 5.86058
19963, 34.0499, 6.33635
19963, 30.7223, 6.2771
19963, 33.0041, 6.25898
19963, 32.3304, 4.84905
19963, 32.1373, 5.13901
19963, 31.7073, 6.15476
19963, 31.7656, 6.16742
19963, 31.8415, 5.74746
19963, 31.3585, 5.26866
19963, 32.3318, 5.41246
19963, 33.4845, 6.20743
19963, 33.0121, 6.04081
19963, 33.1292, 5.31553
19963, 31.5925, 5.55042
19963, 31.8534, 6.33742
19963, 31.62, 5.27321
19963, 31.5338, 6.17424
19963, 31.89, 6.68791
19963, 30.9287, 5.9671
19963, 30.5078, 6.01448
19963, 31.2262, 4.62334
19963, 32.4192, 6.55071
19963, 33.0844, 6.00639
19963, 31.8471, 6.92487
19963, 31.3025, 5.07466
19963, 30.4592, 6.15007
19963, 30.3728, 7.76418
19963, 32.8643, 6.29729
19963, 30.5892, 6.38075
19963, 31.8344, 3.9834
19963, 31.2317, 6.12848
19963, 32.2151, 4.7392
19963, 30.6196, 5.82284
19963, 32.6717, 5.61475
19963, 30.8084, 5.71698
19963, 32.9187, 5.74444
19963, 32.558, 4.85943
19963, 33.216, 4.39627
19963, 30.5243, 5.97817
19963, 31.6707, 4.50817
19963, 31.7579, 6.11753
19963, 32.545, 5.55712
19963, 31.0869, 3.8169
19963, 31.9994, 4.2642
19963, 31.8977, 6.38507
19963, 30.5507, 5.43207
19963, 31.7965, 5.38717
19963, 31.1417, 6.00738
19963, 31.915, 5.19291
19963, 31.9042, 5.45603
19963, 32.5378, 6.30165
19963, 31.2218, 5.11346
19963, 32.3269, 5.51611
19963, 31.9867, 5.29956
19963, 30.6126, 5.32304
19963, 31.7026, 4.65245
19963, 32.0696, 4.47524
19963, 30.8419, 4.8802
19963, 33.2303, 6.09183
19963, 32.2048, 5.86117
19963, 31.7506, 5.68907
19963, 32.9068, 6.19261
19963, 31.7392, 5.75939
19963, 30.8782, 6.6314
19963, 32.3572, 5.61913
19963, 31.9646, 6.07786
19963, 30.9724, 6.22963
19964, 30.4914, 5.7896
19964, 31.6768, 5.88619
19964, 31.644, 5.62102
19964, 31.1111, 4.66815
19964, 31.8746, 7.33309
19964, 30.4108, 5.86933
19964, 32.1524, 5.33606
19964, 31.4832, 6.02083
19964, 31.5943, 5.92919
19964, 31.389, 4.57686
19964, 32.8788, 6.24833
19964, 32.7639, 6.1259
19964, 30.6219, 6.06318
19964, 30.7531, 5.69959
19964, 31.0924, 5.96655
19964, 31.9096, 5.01772
19964, 31.6088, 5.96388
19964, 30.7608, 7.34536
19964, 31.6959, 5.7311
19964, 31.0083, 5.5276
19964, 32.185, 5.82427
19964, 31.2284, 5.30233
19964, 30.2778, 6.81357
19964, 31.4405, 6.23614
19964, 31.359, 5.86182
19964, 32.5397, 5.76882
19964, 33.0963, 5.26987
19964, 32.0768, 5.54383
19964, 30.8249, 6.67001
19964, 32.8097, 5.39305
19964, 32.8216, 5.38518
19964, 32.9391, 5.39207
19964, 30.9733, 5.0185
19964, 31.4248, 5.71947
19964, 29.8868, 6.36041
19964, 31.6999, 5.5825
19964, 30.8619, 6.04505
19964, 32.7869, 5.29501
19964, 30.8935, 5.7833
19964, 32.2439, 6.04189
19964, 32.1239, 4.21253
19964, 31.5439, 5.94031
19964, 32.0156, 5.43813
19964, 32.0014, 4.96745
19964, 31.659, 6.46682
19964, 30.3187, 5.38401
19964, 31.518, 6.53419
19964, 31.9164, 6.31811
19964, 29.8108, 5.43686
19964, 32.3948, 5.38856
19964, 29.9462, 6.11517
19964, 31.3516, 5.9692
19964, 33.4619, 4.50832
19964, 31.6733, 6.12872
19964, 32.4112, 5.65427
19964, 32.343, 5.38234
19964, 31.8459, 6.3812
19964, 31.3517, 6.5844
19964, 32.451, 6.27517
19964, 30.1526, 5.2911
19964, 29.5777, 4.73443
19964, 33.1916, 5.27671
19964, 32.1438, 3.67084
19964, 31.8031, 5.31817
19964, 31.6135, 6.50192
19964, 33.3377, 5.40359
19964, 30.663, 5.67244
19964, 32.064, 5.57098
19964, 30.1876, 5.46202
19964, 31.5434, 5.47139
19964, 32.6358, 6.01827
19964, 31.901, 3.50558
19964, 32.4561, 6.32448
19964, 33.3972, 4.60037
19964, 31.3079, 6.28355
19964, 33.0411, 5.6617
19964, 32.4131, 5.47653
19964, 33.4697, 4.21346
19964, 32.6693, 4.6402
19964, 31.8947, 6.52159
19964, 32.5328, 4.87026
19964, 32.3847, 4.5336
19964, 31.0352, 5.75017
19964, 32.0447, 6.27621
19964, 32.3713, 5.45706
19964, 31.3801, 4.66792
19964, 31.1391, 5.25085
19964, 32.77, 5.11602
19964, 32.3552, 5.34281
19964, 31.2566, 4.4661
19964, 32.5422, 7.23336
19964, 31.4968, 5.81228
19964, 32.1313, 5.21922
19964, 31.5957, 5.74064
19964, 32.394, 5.66692
19964, 31.4123, 6.53264
19964, 32.346, 4.84474
19964, 32.3864, 4.68449
19964, 33.163, 5.3599
19964, 31.9804, 5.74808
19965, 31.9142, 6.55009
19965, 31.6324, 4.66067
19965, 31.3002, 5.26503
19965, 31.596, 4.68645
19965, 31.51, 6.16853
19965, 30.6678, 5.85977
19965, 32.2977, 4.09249
19965, 31.4176, 4.30084
19965, 31.1433, 5.75682
19965, 32.004, 6.17488
19965, 33.2399, 4.68499
19965, 31.9006, 5.49655
19965, 30.8467, 5.08903
19965, 31.0125, 5.39968
19965, 31.1342, 5.29517
19965, 31.8545, 6.25166
19965, 30.5311, 4.98767
19965, 31.9, 5.71101
19965, 31.6556, 4.95577
19965, 31.2243, 5.19415
19965, 30.1336, 5.83046
19965, 31.3641, 5.64453
19965, 31.608, 5.87878
19965, 31.6553, 5.90761
19965, 30.6708, 5.56909
19965, 33.4071, 6.59794
19965, 29.9224, 5.28156
19965, 33.4213, 5.14661
19965, 31.0955, 6.19147
19965, 32.1777, 5.71926
19965, 31.3248, 6.04001
19965, 33.4493, 4.91668
19965, 31.8871, 4.90482
19965, 32.0377, 4.81539
19965, 32.6128, 5.73334
19965, 31.5135, 5.76735
19965, 31.7923, 5.0784
19965, 31.6087, 5.35812
19965, 31.5808, 5.11072
19965, 29.7517, 5.48583
19965, 32.4462, 4.75508
19965, 30.7269, 6.48738
19965, 32.0894, 4.82513
19965, 32.235, 6.08253
19965, 31.3085, 5.13295
19965, 31.3473, 6.18358
19965, 30.6938, 6.48513
19965, 31.4243, 5.63935
19965, 31.1452, 5.75537
19965, 32.3489, 6.06507
19965, 33.0499, 6.99576
19965, 32.7009, 5.47598
19965, 32.3112, 5.19573
19965, 31.4119, 4.03471
19965, 31.4724, 6.14939
19965, 30.6498, 4.31323
19965, 31.1788, 6.14096
19965, 31.9814, 5.80484
19965, 32.0159, 5.87789
19965, 31.7739, 6.57498
19965, 31.9845, 5.23941
19965, 31.666, 5.80895
19965, 31.3239, 5.1474
19965, 30.791, 6.27176
19965, 31.9795, 4.91001
19965, 33.3845, 6.0888
19965, 31.1217, 6.33582
19965, 31.6307, 3.88589
19965, 31.9165, 3.96044
19965, 32.4672, 5.06465
19965, 31.7943, 5.76348
19965, 30.9201, 4.72494
19965, 32.3142, 5.91563
19965, 31.4857, 5.70349
19965, 30.635, 5.81038
19965, 31.8109, 5.56354
19965, 31.3626, 5.9685
19965, 31.5019, 5.81378
19965, 33.1237, 6.22851
19965, 31.8794, 5.60463
19965, 31.6589, 4.46192
19965, 32.0977, 6.00774
19965, 32.6907, 5.5117
19965, 33.704, 5.31462
19965, 31.57, 5.71384
19965, 31.7447, 6.31416
19965, 31.2744, 6.59769
19965, 31.1296, 6.03831
19965, 31.9388, 4.71323
19965, 30.9089, 7.09761
19965, 32.5797, 5.11923
19965, 32.0463, 6.21071
19965, 32.7842, 6.97508
19965, 31.8666, 5.50246
19965, 32.8315, 4.47116
19965, 30.9468, 5.319
19965, 32.4434, 6.19746
19965, 32.9105, 4.51277
19965, 30.6694, 5.83166
19965, 32.2163, 6.03047
19966, 30.4983, 7.39785
19966, 33.1575, 5.9974
19966, 31.6418, 4.99692
19966, 30.5856, 5.64082
19966, 33.1815, 4.74483
19966, 32.5056, 5.81676
19966, 31.7806, 5.24599
19966, 31.7178, 5.5123
19966, 32.7129, 5.38665
19966, 31.3038, 6.13561
19966, 31.6029, 6.31572
19966, 31.0497, 6.21622
19966, 30.4814, 4.53468
19966, 30.9924, 6.02556
19966, 31.1043, 5.5196
19966, 31.727, 6.34821
19966, 32.752, 5.39323
19966, 32.928, 6.68982
19966, 31.941, 6.21329
19966, 31.5016, 6.09974
19966, 31.2171, 5.83299
19966, 32.6946, 6.00226
19966, 32.7036, 5.88924
19966, 31.7565, 5.31057
19966, 32.4922, 4.82257
19966, 33.2891, 6.2611
19966, 31.6684, 6.18221
19966, 30.8706, 5.03903
19966, 31.179, 6.20858
19966, 31.0074, 6.2443
19966, 31.7297, 4.93076
19966, 32.1742, 3.35389
19966, 32.788, 4.34854
19966, 31.2353, 6.07465
19966, 30.3836, 6.96652
19966, 32.3721, 6.20322
19966, 32.2184, 6.06777
19966, 31.3524, 6.00267
19966, 31.5056, 5.62826
19966, 32.457, 6.31865
19966, 31.1432, 6.55527
19966, 31.8686, 5.01193
19966, 31.7344, 7.04936
19966, 31.8136, 5.28889
19966, 30.7628, 5.79361
19966, 33.5005, 5.57561
19966, 31.6667, 5.70982
19966, 30.1049, 5.96553
19966, 30.2102, 6.40466
19966, 30.5068, 5.13064
19966, 32.726, 6.38548
19966, 32.6899, 6.1654
19966, 31.1777, 5.23625
19966, 32.8348, 4.48535
19966, 32.6029, 4.00636
19966, 31.6272, 6.55748
19966, 30.8539, 5.90537
19966, 32.5116, 6.21724
19966, 31.1292, 6.93232
19966, 32.2201, 4.5509
19966, 31.0569, 6.05821
19966, 32.3544, 5.02931
19966, 32.1402, 6.04705
19966, 31.5791, 5.88265
19966, 32.674, 4.56915
19966, 31.1309, 5.50343
19966, 32.8743, 4.6118
19966, 33.3209, 6.76324
19966, 31.3611, 5.98046
19966, 31.5984, 5.59677
19966, 31.4017, 4.8073
19966, 31.578, 6.17297
19966, 31.6851, 5.9517
19966, 30.6028, 5.67974
19966, 32.1288, 2.99824
19966, 31.9417, 6.31859
19966, 31.08, 6.63194
19966, 31.6767, 5.14835
19966, 30.4598, 4.45921
19966, 30.9043, 5.36902
19966, 32.0112, 5.91435
19966, 32.1511, 6.34559
19966, 32.1447, 5.10195
19966, 31.885, 5.63741
19966, 31.1091, 5.37694
19966, 30.9062, 5.26495
